Malzeme,Malzeme Açıklaması,Satınalma Açık.,Dönem Başı Miktar,Dönem Başı Tutar,Dönem Giriş Miktar,Dönem Giriş Tutar,Dönem Çıkış Miktar,Dönem Çıkış Tutar,Dönem Miktar,Dönem Tutar,Dönem Sonu Miktar,Dönem Sonu Tutar,Marka,depo
21D1453,IS-  50/63 MİL SOMUNU,33005012,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1454,"MİL SOMUNU IS  80/100   M 20*1,5 MAG",33005013,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1456,IS-  32/40 SAPLAMA SOMUNU,33005020,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1457,IS-  50/63 SAPLAMA SOMUNU,33005021,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1459,IS-125 SAPLAMA SOMUNU,33005023,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1463,IS-40  ÖN KAPAK,33005051,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1464,IS-100  ÖN KAPAK,33005055,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1465,IS-125  ÖN KAPAK,33005056,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1466,IS-200  ÖN KAPAK,33005058,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1468,IS-32  ARKA  KAPAK,33005070,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1472,IS ARKA KAPAK 125 MAG,33005076,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1479,IS- 125   BURÇ,33005454,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1483,IS-40 PİSTON SOMUNU,33005461,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1492,IS-125/160/200  YASTIKLAMA AYAR VİD,33005473,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1495,IS-40 PİSTON KOMPLE(MIKNATISLI),33005481,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1500,IS-125 PİSTON KOMPLE(MIKNATISLI),33005486,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1502,IS-200 PİSTON KOMPLE(MIKNATISLI),33005488,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1514,IS-100 PİSTON KEÇESİ,33005515,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1515,IS-125 PİSTON KEÇESİ,33005516,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1518,IS-250 PİSTON KEÇESİ,33005519,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1520,IS-125  YASTIKLAMA KEÇESİ,33005526,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1562,NS TAMİR TAKIMI 400 MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1581,IS 160 VİTON TAMİR TAKIMI MAG,33003039,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1588,ANSY ÖN KAPAK  80,33004275,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1590,NS 25*125 DÖNÜŞÜM (25*300) MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1607,IS 100 MIKNATIS,33003535,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1656,PNOMATİK PİSTONLARIN BAKIMI İSDEMİR,PNOMATİK PİSTONLARIN BAKIMI İSDEMİR,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1677,KS BOĞAZ KEÇESİ  63 MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1696,MNSY 125 TAMİR TAKIMI MAG,33003185,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1798,IS 40*100 SAPLAMASI,33005918,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1846,IS PİSTON KEÇESİ 40 (VİTON) MAG,33005546,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1934,IS 125 MIKNATIS,33003536,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1948,KNS-M TAMİR TAKIMI 20,33003416,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D1988,ANSY ARKA KAPAK 80,33004295,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2009,KS TAMİR TAKIMI 40,33005601,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2035,ANS 100 PİSTON KEÇESİ,mag,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2041,IS BOĞAZ KEÇESİ 40,33003142,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2042,ÇB-40 + IS BOĞ.KEÇE. 40 +IEYB-40,ÇB-40 + IS BOĞ.KEÇE. 40 +IEYB-40,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2043,ÇB-32 ÇATAL BAĞ. + IEYB-32 EKLEM YER BAĞ,ÇB-32 ÇATAL BAĞ. + IEYB-32 EKLEM YER BAĞ,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2059,MYS  40   TAMİR TAKIMI,mag,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2091,IS-125 ÖN PİSTON,33003900,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2092,IS-125 ARKA PİSTON,33003901,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2093,IS-125 ÖN BOĞAZ KEÇESİ,33003902,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2094,IS-125 ARKA BOĞAZ KEÇESİ,33003903,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2095,IS-125 PİSTON ORİNGİ,33003904,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2096,IS-125 PİSTON YATAKLAMASI,33003905,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2097,IS-125 PİSTON SOMUNU,33003906,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2098,IS-125 YASTIKLAMA AYAR VİDASI ORİNGİ,33003907,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2131,PNÖMATİK EKİPMAN YEDEKLERİ TEMİNİ,PNÖMATİK,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2132,ANS 50 PİSTON KEÇESİ,ANS 50 PİSTON KEÇESİ,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2133,ANS 50 BOĞAZ KEÇESİ MAG,mag,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2134,ANSY 50 YASTIKLAMA KEÇESİ  MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2135,ANSY KECE PULU 50 MAG,mag,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2178,100*60/256 PNÖ.SİLİNDİR TAM.TAKIMI,33017628,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2221,IS TAMİR TAKIMI 63 + MIKNATIS  MAG,33003544,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2238,IS-160-400+IFB+ÇB+MFRY-1/2,İSDEMİR,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2239,IS-125-500+IFB+ÇB+MFRY-1/2,İSDEMİR,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
10Y0406,Y-1      KAVANOZU  ORİNGİ  MAG,33001086,20,656.28,27,935.06,38,"1,274.69",-11,-339.64,9,316.64,MAG,ADANA
21D2306,Q125/60-1600 PN.SİL. TAMİR TAKIMI,33017695,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2346,NSY ÖN KAPAK 250  MAG,NSY ÖN KAPAK 250  MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2347,NSY ARKA KAPAK 250,NSY ARKA KAPAK 250,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2357,Q 125/90-900 ÖZ.HİD.SİL.TAMİR TAKIMI,33017716,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2358,Q 125/56-150 ÖZ.HİD.SİL.TAMİR TAKIMI,33017717,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2359,Q 125/56-1350 ÖZ.HİD.SİL.TAMİR TAKIMI,33017718,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2360,Q 100/45-650 ÖZ.HİD.SİL.TAMİR TAKIMI,33017719,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2361,Q 80/56-580 ÖZ.HİD.SİL.TAMİR TAKIMI,33017720,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2362,Q 63/45-400 ÖZ.HİD.SİL.TAMİR TAKIMI,33017721,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2373,IS TAMİR TAKIMI 50-50+50-25 MAG,33003634,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2396,IS TAMİR TAKIMI  125 VİTON  MAG,33003038,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2441,Ø125/90-1325 HİD. SİL. TAMİR TAKIMI,33017543,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2488,NS ÖN KAPAK 200 ÇELİK VİTON MAG,33004371,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D2489,NS ARKA KAPAK 200 ÇELİK MAG,33004372,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
13Y0488,SV BOBİNİ  24 AC,11001003,6,21.88,48,"15,762.66",38,"10,446.74",10,"5,315.92",16,"5,337.80",MAG,ADANA
21A0054,EYB- 50 EKLEM YER BAG.MAG,6005003,0,0.03,48,"6,002.24",38,"4,628.86",10,"1,373.38",10,"1,373.41",MAG,ADANA
21E0661,PNOMATIK BORU NS 40/45,26001040,0,0.01,0,0,0,0,0,0,0,0.01,MAG,ADANA
21E0662,PNOMATIK BORU NS 50/55,26001050,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0663,PNOMATIK BORU NS 63/68,26001063,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21A0045,YB- 80 YER BAĞLANTI MAG,6004005,13,75.17,36,219.75,37,220.52,-1,-0.77,12,74.4,MAG,ADANA
21E0665,PNOMATIK BORU NS 100/106,26001100,0,0.01,0,0,0,0,0,0,0,0.01,MAG,ADANA
21E0667,PNOMATIK BORU NS 160/170,26001160,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0670,ALÜMİNYUM BORU Q  40,26005040,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0672,ALÜMİNYUM BORU Q  63,26005063,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0675,ALÜMÜNYUM BORU Q 125,26005125,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0749,NS 250* 480 PN. SİLİNDİR GÖMLEĞİ MAG,33004931,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E0845,PNÖMATİK BORU Q 250 mm,30026161,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1010,NS 320*200 PN.SİLİNDİR GÖMLEĞİ,33004598,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1039,Q 125/135 HONLANMIŞ SİLİNDİR GÖMLEĞİ,26005125,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1099,ANS  50*  50 PN.SİLİNDİR BORUSU MAG,33004875,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1129,IS  63 ALÜMİNYUM BORU,26005563,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1139,PNOMATIK BORU 333/320,30026111,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1343,NS 160* 300 PNÖ.SİLİNDİR BORUSU,33004578,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21A0017,AB- 50 AYAK  BAĞ. MAG,6002003,4,30,44,666.52,36,517.62,8,148.91,12,178.9,MAG,ADANA
21E1566,PNOMATIK BORU 125/135   165 MM,PNOMATIK BORU 125/135   165 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1578,Q 160 * 170 *335 HONLANMIŞ BORU,Q 160 * 170 *335 HONLANMIŞ BORU,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1579,NS 200 *600 PNÖMATİK SİLİNDİR GÖMLEGİ,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1584,NSY  80* 350 SİLİNDİR BORUSU MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1585,NSY  80* 600 SİLİNDİR BORUSU  MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1597,IS-50  ÖN KAPAK,21D1110 ye transfer,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1611,PNOMATIK BORU 125/135   340 MM,PNOMATIK BORU 125/135   340 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1625,PNOMATIK BORU 330/320   450MM İŞLENMİŞ,PNOMATIK BORU 330/320   450MM İŞLENMİŞ,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1647,NSY 200*320 PNÖ. SİLİNDİR KOVANI MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1684,PNOMATIK BORU  80/86   145 MM,PNOMATIK BORU  80/86   145 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1685,PNOMATIK BORU 63/68   165 MM,PNOMATIK BORU 63/68   165 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1709,Q 125/135 SİLİNDİR GÖMLEĞİ (METAL),Q 125/135 SİLİNDİR GÖMLEĞİ (METAL),0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1723,ANS BORUSU  80,ANS 80 BORUSU,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1732,PNOMATIK BORU 160/170 150 MM,PNOMATIK BORU 160/170 150 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1750,PNOMATIK BORU 330/320   340 MM İŞLENMİŞ,PNOMATIK BORU 330/320   340 MM İŞLENMİŞ,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1772,Q250*265*405MM HON. BORU GÖMLEGİ,Q250*265*405MM HON. BORU GÖMLEGİ,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1810,PNOMATIK BORU 125/135   225 MM,PNOMATIK BORU 125/135   225 MM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1892,NS 125*145 BORUSU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1911,PNÖMATİK BORU NS200/280,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1917,NS 80-400 SİL. BORUSU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1946,IS  250 – 375 SİLİNDİR BORUSU,33005815,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E1980,ANSY ÖN KAPAK 100,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2080,Ø125 * 1045 MM AL. TORNALI BORU,30026172,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2086,IS-125/132X680MM ALÜMİNYUM BORU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2243,NS BORUSU 250*210,NS BORUSU 250*210,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2251,PNÖMATİK BORU Q 250 mmX200 MM,30026177,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2258,IS  250 ALÜMİNYUM BORU,26005250,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2280,SİLİNDİR BORUSU NS-16,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2313,NS BORUSU 125*500,33004573,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2328,"PNOMATIK BORU NS 63/68 - L : 65,5 CM","PNOMATIK BORU NS 63/68 - L : 65,5 CM",0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21E2467,IS-125 AL.SİLİBORUSU L:1400,26005125,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0736,NS MILI 80*600,33004923,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0766,NS 125* 200 YEDEK MİLİ,33004769,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0813,NS MİLİ 40*160,33004716,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0821,NS MİLİ  40* 100,33004714,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0850,NS MİLİ 100*400,33004764,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0966,NS 100*160 SİLİNDİR MİLİ,33004760,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G0984,NS MİLİ 40* 80,33004713,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1041,NS MİLİ  80* 100,33004747,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1068,IS 63 * 100 PNÖMATİK PİSTON MİLİ MAG,33005148,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1118,NS 63 * 400 PNÖMATİK PİSTON MİLİ MAG,33004742,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1160,NS 63 * 120 PNÖMATİK PİSTON MİLİ MAG,NS  MİLİ  63 * 120,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1259,NS 50-50 MİLİ,33004723,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1664,NS 125*150 MM PİSTON MİLİ MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1722,NS 125*160 MİLİ,33004768,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1799,IS 40*100 YEDEK MİLİ,33005118,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1817,NS 63*500 YEDEK MİLİ,33004743,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1857,"NSY 40*80 SLİNDİR MİLİ M12X1,75",33004964,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1858,NS 320*500 SİLİNDİR STROK  MİLİ,33004801,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1912,IS 80 ONARIMI,32004242,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G1964,IS MİLİ 63 * 80,33005147,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2004,MNSY MİLİ 100*410,33004868,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2013,MNSY-100-400 SİLİNDİR MİLİ,33004812,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2048,IS 50 ONARIM,IS 50 ONARIM,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2298,IS MİLİ  50* 80,33005133,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2463,NSY 100*500 SİLİNDİR MİLİ,33004765,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2464,NSY MİLİ 200-160,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2500,CROSS TRANSFER SİLİNDİR MİL İMALATI,30027200,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21G2504,NS 63* 120 YEDEK MİLİ,33004636,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H1267,NSY 100 YASTIKLAMA YÜKSÜGÜ+SOMUNU MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H1369,LİNEER YATAK IS 32-80,4543003,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H1950,LN  32-370 MM LİNEER YATAKLI SİLİNDİ MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H1965,LN  32-370 MM LİNEER YATAKLI SİLİND. MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H2126,LN-50*90 LİNEER YATAK,MAG,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H2252,LN IS  32*100 LİNEER  U YATAK MAG,4543004,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21H2253,LN IS  32*160 LİNEER  U YATAK MAG,4543006,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
1.30E+277,BV 1/4 220 AC MAG,10002008,17,"2,918.84",25,"4,542.23",35,"6,171.96",-10,"-1,629.73",7,"1,289.11",MAG,ADANA
13Y0492,SV BOBİNİ 110 AC,11001007,13,250.5,31,628.83,35,693.39,-4,-64.56,9,185.94,MAG,ADANA
15Y1540,Pirinç manuel mandal  MAG SV-1/4,33002351,0,0,35,"1,575.00",35,"1,575.00",0,0,0,0,MAG,ADANA
15Y1542,Mesure (pim) MAG SV-1/4,33002353,0,0,35,350,35,350,0,0,0,0,MAG,ADANA
15Y1801,BOBİN SARI EL KUMANDASI,33011012,0,0,35,805,35,805,0,0,0,0,MAG,ADANA
13B0099,NMSV-1/4-5/2-BY-Y 24 DC NAMUR VALF MAG,2152203,0,0.02,39,"40,568.96",34,"34,867.58",5,"5,701.38",5,"5,701.39",MAG,ADANA
15A0005,SV-1/4-5/2-HH PN.VALF MAG,2052051,12,"5,814.83",31,"15,837.41",34,"16,976.35",-3,"-1,138.95",9,"4,675.89",MAG,ADANA
1.30E+282,BV 1/4 220 AC  2Lİ,10002018,11,"1,524.74",33,"4,827.60",33,"4,717.55",0,110.05,11,"1,634.79",MAG,ADANA
21A0041,YB- 32 YER BAGLANTI MAG,6004001,10,24.29,34,91.27,33,85.83,1,5.44,11,29.73,MAG,ADANA
21A0053,EYB- 40 EKLEM YER BAG.MAG,6005002,11,289.34,33,917.65,33,896.72,0,20.93,11,310.27,MAG,ADANA
21A0094,"ÖEBK  80/100         (KÜRESEL M20*1,5 )",6008004,0,-0.01,33,"7,256.29",33,"7,256.29",0,0,0,-0.01,MAG,ADANA
22C1598,MPA-C-083-090 PN.AKTÜATÖR ÇİFT ETK.  MAG,MPA-C-083-090,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,ADANA
22C1599,MPA-C-105-090 PN.AKTÜATÖR ÇİFT ETK.  MAG,MPA-C-105-090,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
22C1684,"MAG 3/4"" AKT. KÜRESEL VANA",MPA-C-032-090 - S64E00,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
22C1756,"MAG 3/4"" AKT. KÜRESEL VANA",MPA-C-040-090 - S64E00,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21A0065,"ÇB- 25/32  ÇATAL BAĞ. MAG M 10X1,25",6006001,10,149.77,31,866.56,32,769.68,-1,96.88,9,246.65,MAG,ADANA
10B0043,R -1   0-16 BAR REGÜLATÖR  MAG,1002003,3,"6,071.61",30,"69,389.95",31,"70,686.55",-1,"-1,296.60",2,"4,775.02",MAG,ADANA
1.00E+173,FRY -1/4 HAVA HAZIRLAYICI MAG,1006001,11,"4,795.55",27,"12,448.29",31,"13,970.69",-4,"-1,522.40",7,"3,273.15",MAG,ADANA
10Y0464,MF 1/2 KAVANOZ,33001300,8,"1,061.57",28,"7,083.75",31,"6,635.76",-3,447.99,5,"1,509.56",MAG,ADANA
22M0769,VALF BLOK 6 LI MAG MARKA,ANADOLU EFES,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
22M1037,YAĞ DEPOSU  ANS 63*200,30004350,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
21D0972,IS TAMİR TAKIMI 80 MAG,33003086,10,767.88,31,"3,062.07",31,"2,867.40",0,194.67,10,962.55,MAG,ADANA
56K0111,MANOMETRE HGDF-Y. KİRLİLİK GÖST,33021003,10,484.73,30,"1,582.67",31,"1,587.44",-1,-4.76,9,479.97,MAG,ADANA
10B0041,R -1/4 0-16 BAR REGÜLATÖR  MAG,1002001,13,"7,482.66",24,"14,557.38",30,"17,720.11",-6,"-3,162.73",7,"4,319.93",MAG,ADANA
10C0121,Y -3/4 YAĞLAYICI MAG,1003031,10,805.95,30,"2,556.52",30,"2,498.22",0,58.31,10,864.26,MAG,ADANA
22P1937,IS 160-400 KÖRÜK,IS 160-400 KÖRÜK,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
22P1938,IS 125-500 KÖRÜK,IS 125-500 KÖRÜK,0,0,0,0,0,0,0,0,0,0,MAG,ADANA
10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,1004311,3,"2,810.67",32,"43,020.85",30,"38,844.59",2,"4,176.26",5,"6,986.92",MAG,ADANA
10Y0455,MFRY 1/4  PANO BAĞLANTISI  MAG,33001251,0,0,40,"5,839.45",30,"4,336.65",10,"1,502.80",10,"1,502.80",MAG,ADANA
13C0222,SV-1/4-5/3-BB-220 PN.VALF MAG,2253008,10,938.24,30,"2,976.11",30,"2,908.24",0,67.87,10,"1,006.11",MAG,ADANA
15K0138,FKV-1/8  PN.HASSAS KISMA VALFI MAG,2902001,4,431.71,36,"8,803.72",30,"6,858.66",6,"1,945.06",10,"2,376.77",MAG,ADANA
17H0425,MNS  16*  50 PN.SİLİNDİR MAG,4066053,10,"1,408.78",30,"4,460.42",30,"4,358.74",0,101.68,10,"1,510.45",MAG,ADANA
17H3380,MNS 20*175 PN. SİLİNDİR MAG,MNS 20*175 PN. SİLİNDİR,10,"2,215.20",30,"7,013.67",30,"6,853.79",0,159.88,10,"2,375.08",MAG,ADANA
17Q2261,Q 30/10-70 VİTON PNÖ SİLİNDİR MAG,30004381,10,742.52,30,"2,350.96",30,"2,297.37",0,53.59,10,796.11,MAG,ADANA
19P0670,Q12*4 mm MARKEM SİLİNDİRİ,30004985,10,60.89,30,192.78,30,188.39,0,4.39,10,65.29,MAG,ADANA
21A0105,IAEBK-100  ISO KÜR.ARKA EKLEM BAĞ. MAG,6009006,5,697.33,35,"12,056.07",30,"9,482.53",5,"2,573.53",10,"3,270.87",MAG,ADANA
21A0794,IFB-160 ISO FLANŞ BAĞ. MAG,6001108,20,"14,423.24",15,"11,416.56",30,"21,973.74",-15,"-10,557.18",5,"3,866.06",MAG,ADANA
56K0110,HGDF-Y.GÖVDE   (KÜÇÜK),33021002,0,0,39,"10,626.76",30,"8,100.40",9,"2,526.36",9,"2,526.36",MAG,ADANA
13C0227,SV-1/4-5/3-BB-Y 220 PN.VALF MAG,2253018,5,"6,934.79",28,"57,336.34",29,"55,873.79",-1,"1,462.55",4,"8,397.33",MAG,ADANA
17P1007,IS  32* 200 ISO MANYETİK YAST.SİL.MAG,4531007,9,578.24,29,"2,117.56",29,"2,037.16",0,80.39,9,658.63,MAG,ADANA
10C0118,Y -1/2 YAĞLAYICI MAG,1003002,10,"4,887.59",24,"15,725.60",28,"16,551.05",-4,-825.45,6,"4,062.14",MAG,ADANA
10Y0303,F-1      ELEMANI  MAG       SINTER,33001021,0,0,28,"13,518.12",28,"13,518.12",0,0,0,0,MAG,ADANA
13B0130,SV-1/2-5/2-BB-220 PN.VALF MAG,2452008,8,"16,252.24",25,"62,800.37",28,"66,366.62",-3,"-3,566.25",5,"12,685.99",MAG,ADANA
17P0933,IS  80* 100 ISO MANYETİK YAST.SİL.MAG,4535004,11,"2,197.36",23,"4,827.80",28,"5,740.09",-5,-912.29,6,"1,285.07",MAG,ADANA
21A0056,EYB- 80 EKLEM YER BAG.MAG,6005005,2,408.5,34,"2,900.88",28,"2,550.69",6,350.2,8,758.7,MAG,ADANA
21D0971,IS TAMİR TAKIMI 63 MAG,33003085,8,432.86,28,"2,469.86",28,"2,235.74",0,234.12,8,666.98,MAG,ADANA
52N0518,KROM KAPLI MİL  70 mm     (İTH.),27001070,0.58,258.08,27,"68,438.17",27.58,"68,696.26",-0.58,-258.09,0,-0.01,MAG,ADANA
1.00E+170,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,1005131,7,"10,862.34",24,"53,310.81",27,"55,109.36",-3,"-1,798.55",4,"9,063.78",MAG,ADANA
